reportedyear,crime,Neighbourhood,Lat,Long
2014,Break and Enter,Tam O'Shanter-Sullivan (118),43.7762375,-79.2979813
2014,Break and Enter,Parkwoods-Donalda (45),43.7423477,-79.3233414
2014,Robbery,Islington-City Centre West (14),43.639698,-79.535202
2014,Break and Enter,York University Heights (27),43.7548447,-79.5055618
2014,Assault,South Parkdale (85),43.6339531,-79.4347763
2014,Assault,South Parkdale (85),43.6339531,-79.4347763
2014,Assault,Newtonbrook East (50),43.7816391,-79.4160004
2014,Assault,O'Connor-Parkview (54),43.7076645,-79.3063431
2014,Break and Enter,Downsview-Roding-CFB (26),43.7247734,-79.5104294
2014,Assault,Taylor-Massey (61),43.6960831,-79.2951355
2014,Assault,Taylor-Massey (61),43.6960831,-79.2951355
2014,Assault,Clairlea-Birchmount (120),43.7233849,-79.3021011
2014,Assault,St.Andrew-Windfields (40),43.759922,-79.3892441
2014,Break and Enter,Cliffcrest (123),43.7182274,-79.2403641
2014,Break and Enter,Birchcliffe-Cliffside (122),43.6916504,-79.2752457
2014,Assault,Bay Street Corridor (76),43.6580772,-79.3847122
2014,Assault,Flemingdon Park (44),43.7183647,-79.3314056
2014,Theft Over,Waterfront Communities-The Island (77),43.6501999,-79.3621368
2014,Break and Enter,Markland Wood (12),43.627346,-79.5623703
2014,Assault,Woburn (137),43.766674,-79.2218475
2014,Assault,Woburn (137),43.766674,-79.2218475
2014,Break and Enter,Mimico (includes Humber Bay Shores) (17),43.6229706,-79.4812088
2014,Break and Enter,Agincourt South-Malvern West (128),43.7859306,-79.2760468
2014,Assault,Oakwood Village (107),43.6886139,-79.4473724
2014,Robbery,Hillcrest Village (48),43.791996,-79.3645477
2014,Assault,East End-Danforth (62),43.6894531,-79.2960587
2014,Assault,Downsview-Roding-CFB (26),43.7223663,-79.5089798
2014,Assault,Willowdale East (51),43.7639999,-79.4115677
2014,Assault,Roncesvalles (86),43.6396904,-79.4411774
2014,Assault,Roncesvalles (86),43.6396904,-79.4411774
2014,Theft Over,Bedford Park-Nortown (39),43.7322121,-79.4241104
2014,Assault,West Hill (136),43.7664986,-79.1948929
2014,Assault,Roncesvalles (86),43.6429634,-79.436264
2014,Robbery,Junction Area (90),43.6708565,-79.4751968
2014,Robbery,High Park North (88),43.6511383,-79.4763031
2014,Assault,Willowridge-Martingrove-Richview (7),43.687645,-79.5354767
2014,Assault,Westminster-Branson (35),43.7890816,-79.4465332
2014,Assault,Moss Park (73),43.6604424,-79.3759003
2014,Assault,Church-Yonge Corridor (75),43.6524696,-79.375473
2014,Assault,Church-Yonge Corridor (75),43.6524696,-79.375473
2014,Assault,Church-Yonge Corridor (75),43.6526833,-79.3780899
2014,Assault,Morningside (135),43.7937431,-79.1990738
2014,Assault,Eglinton East (138),43.7355843,-79.2531891
2014,Assault,Rouge (131),43.797863,-79.1527786
2014,Assault,East End-Danforth (62),43.6788864,-79.298027
2014,Assault,Kensington-Chinatown (78),43.6471901,-79.404007
2014,Assault,Waterfront Communities-The Island (77),43.6459389,-79.3895035
2014,Assault,Keelesdale-Eglinton West (110),43.6868706,-79.4685745
2014,Assault,Black Creek (24),43.7590179,-79.5177765
2014,Assault,West Hill (136),43.7711601,-79.1739273
2014,Break and Enter,Church-Yonge Corridor (75),43.6618767,-79.3793716
2014,Assault,Black Creek (24),43.7572365,-79.5177307
2014,Assault,Rouge (131),43.7814026,-79.1374207
2014,Break and Enter,Downsview-Roding-CFB (26),43.7247734,-79.5104294
2014,Break and Enter,Rouge (131),43.82024,-79.2461853
2014,Robbery,L'Amoreaux (117),43.7894897,-79.3235626
2014,Assault,Church-Yonge Corridor (75),43.6562653,-79.3783188
2014,Assault,Dorset Park (126),43.7689018,-79.285553
2014,Break and Enter,Trinity-Bellwoods (81),43.6518173,-79.4236984
2014,Break and Enter,Parkwoods-Donalda (45),43.7407913,-79.324707
2014,Assault,Clairlea-Birchmount (120),43.7109413,-79.2635345
2014,Break and Enter,Church-Yonge Corridor (75),43.6528664,-79.373703
2014,Robbery,L'Amoreaux (117),43.7894897,-79.3235626
2014,Assault,Glenfield-Jane Heights (25),43.747097,-79.5151291
2014,Break and Enter,Birchcliffe-Cliffside (122),43.6816025,-79.2789612
2014,Break and Enter,Stonegate-Queensway (16),43.6290627,-79.4968185
2014,Assault,High Park North (88),43.6547089,-79.4600449
2014,Assault,Moss Park (73),43.6565018,-79.366951
2014,Assault,University (79),43.657383,-79.4031982
2014,Assault,University (79),43.657383,-79.4031982
2014,Assault,Tam O'Shanter-Sullivan (118),43.7789536,-79.2970657
2014,Break and Enter,Church-Yonge Corridor (75),43.6683502,-79.3820572
2014,Break and Enter,Tam O'Shanter-Sullivan (118),43.7817459,-79.3177643
2014,Assault,Waterfront Communities-The Island (77),43.6463623,-79.3752823
2014,Assault,Waterfront Communities-The Island (77),43.6463623,-79.3752823
2014,Theft Over,Glenfield-Jane Heights (25),43.7492294,-79.5104523
2014,Assault,Thistletown-Beaumond Heights (3),43.7436333,-79.5764771
2014,Break and Enter,Birchcliffe-Cliffside (122),43.7062531,-79.2548294
2014,Assault,Kensington-Chinatown (78),43.649353,-79.3936996
2014,Assault,Kensington-Chinatown (78),43.649353,-79.3936996
2014,Assault,Kensington-Chinatown (78),43.649353,-79.3936996
2014,Assault,Kensington-Chinatown (78),43.649353,-79.3936996
2014,Assault,Willowdale West (37),43.766407,-79.4257431
2014,Assault,West Humber-Clairville (1),43.7138481,-79.5811157
2014,Robbery,North Riverdale (68),43.6719589,-79.3471985
2014,Assault,Mount Pleasant West (104),43.7095871,-79.3989944
2014,Robbery,University (79),43.6626701,-79.4102478
2014,Robbery,University (79),43.6626701,-79.4102478
2014,Robbery,University (79),43.6626701,-79.4102478
2014,Robbery,University (79),43.6626701,-79.4102478
2014,Robbery,North St.James Town (74),43.6672974,-79.3737793
2014,Assault,North St.James Town (74),43.6672974,-79.3737793
2014,Assault,Playter Estates-Danforth (67),43.6775246,-79.3586502
2014,Assault,Annex (95),43.6666222,-79.4117889
2014,Assault,Lawrence Park North (105),43.7276649,-79.4062347
2014,Assault,Annex (95),43.6711349,-79.3912811
2014,Assault,Corso Italia-Davenport (92),43.6777802,-79.4557953
2014,Assault,Oakwood Village (107),43.685463,-79.4380646
2014,Assault,North Riverdale (68),43.6748009,-79.3575821
2014,Assault,Morningside (135),43.7857208,-79.2054291
2014,Assault,O'Connor-Parkview (54),43.7022209,-79.297287
2014,Assault,Casa Loma (96),43.6831703,-79.4183044
2014,Assault,Bay Street Corridor (76),43.6533775,-79.3864441
2014,Robbery,Eglinton East (138),43.7416115,-79.2397308
2014,Assault,Rouge (131),43.8305588,-79.2344284
2014,Assault,Rouge (131),43.8077011,-79.1738968
2014,Break and Enter,West Humber-Clairville (1),43.7559204,-79.6044159
2014,Assault,Bedford Park-Nortown (39),43.7406311,-79.4182053
2014,Theft Over,Stonegate-Queensway (16),43.626339,-79.5026321
2014,Assault,Yorkdale-Glen Park (31),43.7249222,-79.4478226
2014,Assault,Old East York (58),43.6945457,-79.3352661
2014,Assault,Old East York (58),43.6945457,-79.3352661
2014,Break and Enter,Newtonbrook East (50),43.7920685,-79.4185715
2014,Assault,Waterfront Communities-The Island (77),43.6457634,-79.3936386
2014,Assault,Islington-City Centre West (14),43.6101265,-79.5569077
2014,Break and Enter,Henry Farm (53),43.7708244,-79.3540344
2014,Assault,Greenwood-Coxwell (65),43.6738815,-79.3292389
2014,Assault,Willowdale East (51),43.7623558,-79.4111557
2014,Assault,West Humber-Clairville (1),43.7181282,-79.5990524
2014,Assault,West Humber-Clairville (1),43.7181282,-79.5990524
2014,Break and Enter,Bendale (127),43.7418098,-79.2555237
2014,Break and Enter,Scarborough Village (139),43.7366066,-79.2194901
2014,Break and Enter,Roncesvalles (86),43.6419334,-79.4473495
2014,Assault,Dovercourt-Wallace Emerson-Junction (93),43.6610718,-79.4416504
2014,Assault,Morningside (135),43.7642326,-79.2048569
2014,Assault,Greenwood-Coxwell (65),43.6720848,-79.3229141
2014,Robbery,Agincourt South-Malvern West (128),43.7859802,-79.2853317
2014,Assault,Casa Loma (96),43.684391,-79.4123001
2014,Break and Enter,Wexford/Maryvale (119),43.7468262,-79.2879639
2014,Assault,Malvern (132),43.8078041,-79.2155991
2014,Assault,Dovercourt-Wallace Emerson-Junction (93),43.6583405,-79.4427338
2014,Assault,Islington-City Centre West (14),43.6467743,-79.5305557
2014,Assault,West Hill (136),43.7668953,-79.1747665
2014,Assault,Woodbine-Lumsden (60),43.6872902,-79.3134766
2014,Break and Enter,Wexford/Maryvale (119),43.7441025,-79.3005524
2014,Assault,Woodbine Corridor (64),43.6667404,-79.3148499
2014,Assault,Blake-Jones (69),43.6729698,-79.342392
2014,Robbery,L'Amoreaux (117),43.7989998,-79.3059845
2014,Assault,York University Heights (27),43.7640915,-79.4882813
2014,Break and Enter,Tam O'Shanter-Sullivan (118),43.7827148,-79.2989807
2014,Assault,Rockcliffe-Smythe (111),43.678154,-79.4809647
2014,Break and Enter,Annex (95),43.6748581,-79.4071198
2014,Assault,University (79),43.6564827,-79.4077225
2014,Assault,Danforth (66),43.6817131,-79.3313522
2014,Robbery,Weston (113),43.7071037,-79.530777
2014,Break and Enter,Roncesvalles (86),43.6538849,-79.4518433
2014,Break and Enter,Forest Hill North (102),43.7063255,-79.4306564
2014,Assault,Moss Park (73),43.6553421,-79.3657532
2014,Assault,O'Connor-Parkview (54),43.7026749,-79.3157654
2014,Assault,Greenwood-Coxwell (65),43.6625175,-79.3252716
2014,Assault,Roncesvalles (86),43.6387177,-79.4462204
2014,Assault,Glenfield-Jane Heights (25),43.7400322,-79.5008698
2014,Break and Enter,Bedford Park-Nortown (39),43.7390366,-79.4154053
2014,Assault,Waterfront Communities-The Island (77),43.6434212,-79.3912811
2014,Assault,Annex (95),43.6659164,-79.4074707
2014,Assault,Regent Park (72),43.661377,-79.3635483
2014,Break and Enter,Yorkdale-Glen Park (31),43.7087288,-79.459343
2014,Break and Enter,Agincourt North (129),43.8027496,-79.2858734
2014,Break and Enter,Don Valley Village (47),43.7876511,-79.3516541
2014,Assault,Roncesvalles (86),43.644207,-79.4353638
2014,Assault,Church-Yonge Corridor (75),43.6491508,-79.3779144
2014,Assault,Scarborough Village (139),43.7431641,-79.211731
2014,Assault,Kensington-Chinatown (78),43.6560364,-79.3909988
2014,Assault,Moss Park (73),43.6545258,-79.3694611
2014,Assault,Blake-Jones (69),43.6715126,-79.3407135
2014,Assault,Forest Hill South (101),43.6854134,-79.4192352
2014,Assault,L'Amoreaux (117),43.7989998,-79.3059845
2014,Break and Enter,Kensington-Chinatown (78),43.6560135,-79.3935089
2014,Assault,Parkwoods-Donalda (45),43.7519875,-79.3337021
2014,Break and Enter,Bendale (127),43.7535515,-79.2447052
2014,Break and Enter,Banbury-Don Mills (42),43.7474098,-79.3658981
2014,Assault,Thistletown-Beaumond Heights (3),43.7374573,-79.5665817
2014,Robbery,Rustic (28),43.7075539,-79.5051117
2014,Theft Over,Islington-City Centre West (14),43.6252098,-79.5285492
2014,Assault,Dovercourt-Wallace Emerson-Junction (93),43.6672173,-79.4441757
2014,Break and Enter,Black Creek (24),43.7682648,-79.5229645
2014,Assault,Roncesvalles (86),43.6429634,-79.436264
2014,Assault,Stonegate-Queensway (16),43.6248894,-79.499794
2014,Assault,Milliken (130),43.8253212,-79.3000717
2014,Break and Enter,Cabbagetown-South St.James Town (71),43.6665306,-79.3656311
2014,Assault,Pelmo Park-Humberlea (23),43.7179146,-79.537674
2014,Assault,Bay Street Corridor (76),43.6623573,-79.3869095
2014,Assault,Oakridge (121),43.6969986,-79.2854004
2014,Robbery,Moss Park (73),43.6573067,-79.3734589
2014,Assault,Mimico (includes Humber Bay Shores) (17),43.6132851,-79.4918747
2014,Break and Enter,Downsview-Roding-CFB (26),43.7255173,-79.5132065
2014,Assault,Danforth (66),43.6825256,-79.3442841
2014,Assault,High Park-Swansea (87),43.6378784,-79.4706421
2014,Assault,Westminster-Branson (35),43.772316,-79.450943
2014,Assault,Corso Italia-Davenport (92),43.674984,-79.4446411
2014,Assault,Corso Italia-Davenport (92),43.674984,-79.4446411
2014,Break and Enter,Bridle Path-Sunnybrook-York Mills (41),43.7274513,-79.3861542
2014,Assault,Waterfront Communities-The Island (77),43.6457329,-79.4006348
2014,Assault,Bayview Village (52),43.7768822,-79.3664246
2014,Break and Enter,Mount Pleasant East (99),43.7107735,-79.3783493
2014,Break and Enter,Steeles (116),43.8174629,-79.3178024
2014,Break and Enter,Old East York (58),43.698822,-79.3244858
2014,Assault,Bendale (127),43.7417831,-79.2552032
2014,Break and Enter,Church-Yonge Corridor (75),43.6522598,-79.3763733
2014,Robbery,Caledonia-Fairbank (109),43.6939888,-79.4517746
2014,Break and Enter,Malvern (132),43.7946625,-79.2349319
2014,Assault,L'Amoreaux (117),43.7968063,-79.3304596
2014,Assault,Moss Park (73),43.6567955,-79.365654
2014,Theft Over,Bay Street Corridor (76),43.6684799,-79.387413
2014,Break and Enter,Bridle Path-Sunnybrook-York Mills (41),43.7237625,-79.3887711
2014,Assault,Yonge-Eglinton (100),43.7077179,-79.4101563
2014,Break and Enter,Bedford Park-Nortown (39),43.7159538,-79.4290085
2014,Break and Enter,Bay Street Corridor (76),43.6656456,-79.3877258
2014,Assault,Thistletown-Beaumond Heights (3),43.7366066,-79.5746994
2014,Break and Enter,Scarborough Village (139),43.7439499,-79.2155685
2014,Assault,Woburn (137),43.7805405,-79.2470245
2014,Assault,Waterfront Communities-The Island (77),43.6475716,-79.3884048
2014,Assault,Waterfront Communities-The Island (77),43.6475716,-79.3884048
2014,Break and Enter,Kingsway South (15),43.653965,-79.5124207
2014,Assault,Annex (95),43.6684265,-79.4064102
2014,Break and Enter,Stonegate-Queensway (16),43.6298409,-79.4867325
2014,Assault,North St.James Town (74),43.6679115,-79.3709106
2014,Break and Enter,Church-Yonge Corridor (75),43.6590996,-79.3821182
2014,Robbery,Church-Yonge Corridor (75),43.6649399,-79.3845978
2014,Assault,York University Heights (27),43.763504,-79.4910507
2014,Break and Enter,West Hill (136),43.7671776,-79.1701202
2014,Assault,The Beaches (63),43.6677322,-79.3103333
2014,Assault,Roncesvalles (86),43.6399727,-79.4441757
2014,Assault,Annex (95),43.6699753,-79.3880157
2014,Assault,Church-Yonge Corridor (75),43.6563301,-79.380928
2014,Assault,Rockcliffe-Smythe (111),43.6716728,-79.4937515
2014,Robbery,South Riverdale (70),43.6688004,-79.3375854
2014,Robbery,South Riverdale (70),43.6688004,-79.3375854
2014,Robbery,South Riverdale (70),43.6688004,-79.3375854
2014,Break and Enter,Steeles (116),43.8150024,-79.3132019
2014,Theft Over,Church-Yonge Corridor (75),43.662056,-79.3833847
2014,Assault,Bedford Park-Nortown (39),43.7269936,-79.4175186
2014,Assault,Dovercourt-Wallace Emerson-Junction (93),43.6589928,-79.439743
2014,Assault,Dovercourt-Wallace Emerson-Junction (93),43.6589928,-79.439743
2014,Break and Enter,Milliken (130),43.8108559,-79.2529144
2014,Assault,Trinity-Bellwoods (81),43.6469269,-79.419838
2014,Robbery,Elms-Old Rexdale (5),43.7169495,-79.5559845
2014,Break and Enter,Leaside-Bennington (56),43.6931953,-79.3722687
2014,Break and Enter,Bridle Path-Sunnybrook-York Mills (41),43.7444954,-79.3960419
2014,Break and Enter,Lawrence Park North (105),43.7299347,-79.4034653
2014,Break and Enter,Milliken (130),43.8031311,-79.2889099
2014,Theft Over,Forest Hill South (101),43.7005615,-79.4176865
2014,Theft Over,Islington-City Centre West (14),43.62286,-79.5497818
2014,Assault,Steeles (116),43.8131294,-79.3267899
2014,Assault,Annex (95),43.66539,-79.409996
2014,Robbery,South Parkdale (85),43.6408386,-79.4252853
2014,Break and Enter,Eglinton East (138),43.7441711,-79.2447968
2014,Assault,High Park North (88),43.6547661,-79.4777985
2014,Assault,Church-Yonge Corridor (75),43.6586685,-79.3819275
2014,Assault,Church-Yonge Corridor (75),43.6586685,-79.3819275
2014,Assault,Weston-Pellam Park (91),43.6687431,-79.4580154
2014,Assault,Lansing-Westgate (38),43.7574768,-79.4177856
2014,Assault,Woburn (137),43.7618561,-79.2158356
2014,Assault,Glenfield-Jane Heights (25),43.7581367,-79.5091248
2014,Break and Enter,Little Portugal (84),43.6473045,-79.4327087
2014,Assault,Junction Area (90),43.6679306,-79.4830856
2014,Assault,Stonegate-Queensway (16),43.6375198,-79.487236
2014,Robbery,Blake-Jones (69),43.6758804,-79.3436127
2014,Robbery,Blake-Jones (69),43.6758804,-79.3436127
2014,Assault,Kensington-Chinatown (78),43.6531639,-79.4043503
2014,Theft Over,Annex (95),43.6651192,-79.4112167
2014,Assault,Bedford Park-Nortown (39),43.7199936,-79.4264145
2014,Break and Enter,Agincourt South-Malvern West (128),43.796402,-79.2509384
2014,Assault,Banbury-Don Mills (42),43.7298737,-79.3460388
2014,Assault,Banbury-Don Mills (42),43.7298737,-79.3460388
2014,Break and Enter,New Toronto (18),43.6001854,-79.5202026
2014,Assault,Moss Park (73),43.6565018,-79.366951
2014,Assault,West Hill (136),43.7589722,-79.1975784
2014,Assault,Morningside (135),43.7916374,-79.1973648
2014,Assault,Weston (113),43.703701,-79.5267639
2014,Break and Enter,Don Valley Village (47),43.7834663,-79.3632355
2014,Break and Enter,Dovercourt-Wallace Emerson-Junction (93),43.6606636,-79.4316711
2014,Assault,Malvern (132),43.8042526,-79.2124405
2014,Assault,Don Valley Village (47),43.7802696,-79.3487167
2014,Theft Over,Church-Yonge Corridor (75),43.6579094,-79.3815842
2014,Break and Enter,Roncesvalles (86),43.6464691,-79.4435349
2014,Assault,Church-Yonge Corridor (75),43.6516953,-79.3789825
2014,Assault,Islington-City Centre West (14),43.6526527,-79.5632248
2014,Assault,Dorset Park (126),43.7763481,-79.2773132
2014,Break and Enter,Humber Summit (21),43.7562561,-79.5600281
2014,Assault,Greenwood-Coxwell (65),43.6660919,-79.3176575
2014,Assault,Greenwood-Coxwell (65),43.6660919,-79.3176575
2014,Break and Enter,Brookhaven-Amesbury (30),43.6994324,-79.4759674
2014,Break and Enter,Forest Hill South (101),43.692997,-79.4170456
2014,Break and Enter,Brookhaven-Amesbury (30),43.7014046,-79.4852219
2014,Assault,Scarborough Village (139),43.7399826,-79.2279282
2014,Robbery,West Humber-Clairville (1),43.7236557,-79.6199417
2014,Robbery,Regent Park (72),43.6616592,-79.3560867
2014,Assault,Eglinton East (138),43.7370987,-79.2461624
2014,Robbery,West Hill (136),43.7659836,-79.1910706
2014,Break and Enter,East End-Danforth (62),43.6781273,-79.301178
2014,Assault,Waterfront Communities-The Island (77),43.6483955,-79.39328
2014,Assault,Moss Park (73),43.6523514,-79.3727188
2014,Assault,St.Andrew-Windfields (40),43.7637482,-79.3619156
2014,Break and Enter,Rosedale-Moore Park (98),43.6736221,-79.3853226
2014,Assault,Church-Yonge Corridor (75),43.6586685,-79.3819275
2014,Break and Enter,Clanton Park (33),43.7499313,-79.4412766
2014,Robbery,Bay Street Corridor (76),43.6608162,-79.3858566
2014,Assault,Moss Park (73),43.6567955,-79.365654
2014,Break and Enter,Willowridge-Martingrove-Richview (7),43.6796074,-79.5453262
2014,Assault,Waterfront Communities-The Island (77),43.6401138,-79.3912811
2014,Break and Enter,West Humber-Clairville (1),43.7386208,-79.6075745
2014,Break and Enter,St.Andrew-Windfields (40),43.7559128,-79.3712387
2014,Break and Enter,West Humber-Clairville (1),43.7337265,-79.60672
2014,Assault,Eglinton East (138),43.7416115,-79.2326126
2014,Assault,Islington-City Centre West (14),43.6478729,-79.5599976
2014,Break and Enter,Bayview Village (52),43.7683449,-79.3704834
2014,Robbery,Dovercourt-Wallace Emerson-Junction (93),43.6664009,-79.4354019
2014,Robbery,Forest Hill North (102),43.7004471,-79.4381027
2014,Assault,Waterfront Communities-The Island (77),43.6429138,-79.3814774
